train_loss,train_acc,val_loss,val_acc,lr
1.6602124073742972,0.36809297652753675,1.3812004994829639,0.5144404332129964,0.0001
1.3706610582442966,0.50600511462234,1.1940181186483225,0.5812274368231047,9.999383162408304e-05
1.2771424373890974,0.5428577952324413,1.1785033377499357,0.6028880866425993,9.997532801828658e-05
1.2141884890024233,0.5658050963558315,1.1385288841027215,0.5938628158844765,9.994449374809851e-05
1.1775312640425473,0.5811261302402045,1.1397237201029644,0.5974729241877257,9.990133642141359e-05
1.1425985908364584,0.5905562151794684,1.0897641401428608,0.6227436823104693,9.98458666866564e-05
1.1184957691312043,0.6022924467987945,1.0721174104119036,0.6101083032490975,9.9778098230154e-05
1.094725460252301,0.6077952324413188,1.095984620307757,0.5812274368231047,9.9698047772759e-05
1.077132869565941,0.6145310073979359,1.0129381151405912,0.6155234657039711,9.96057350657239e-05
1.0620593594921182,0.6209699515937529,0.9765759878640571,0.6335740072202166,9.950118288582787e-05
1.0392340449440238,0.6281623892592931,0.9551059614450063,0.644404332129964,9.938441702975689e-05
1.0330808014943291,0.6326148506712942,0.9424541259070166,0.6534296028880866,9.925546630773869e-05
1.0085972964039611,0.6409489451091424,0.956837183731988,0.6678700361010831,9.911436253643444e-05
0.9986683009737582,0.6403324504520961,0.9384669405458637,0.6714801444043321,9.896114053108829e-05
0.9845602854178566,0.646474563887113,0.9134111873509652,0.6678700361010831,9.879583809693738e-05
0.9735134421488892,0.6482327153164673,0.8792206135037143,0.6714801444043321,9.861849601988384e-05
0.9627553319395356,0.652776509270253,0.8933373870402037,0.6606498194945848,9.842915805643157e-05
0.9559472438592064,0.6568179742442232,0.8877905908474423,0.6841155234657039,9.822787092288992e-05
0.9479191688459555,0.659078454653393,0.8773469365460778,0.6823104693140795,9.801468428384718e-05
0.9342618159577557,0.6630514202210247,0.8555385666203412,0.6895306859205776,9.778965073991652e-05
0.9310369944123876,0.6664763905379487,0.8653234208964269,0.6931407942238267,9.75528258147577e-05
0.9192116751345514,0.6693076993332725,0.8280628347224708,0.6913357400722022,9.730426794137729e-05
0.9129892844066781,0.6714311809297653,0.8349807012812756,0.6895306859205776,9.70440384477113e-05
0.9010091133232649,0.6744451548086583,0.828580016693914,0.7075812274368231,9.67722015414934e-05
0.8958412520645285,0.6771851310621975,0.8233224919556711,0.6931407942238267,9.64888242944126e-05
0.8911546197576886,0.6789661156269979,0.8111029549195878,0.6967509025270758,9.619397662556436e-05
0.8825020873064275,0.6818887569641063,0.8125537780217745,0.7003610108303249,9.588773128419907e-05
0.8779471809052476,0.6844004018631838,0.8069908313372506,0.6841155234657039,9.557016383177228e-05
0.8790523192797396,0.6815690930678601,0.8166296396014493,0.6913357400722022,9.524135262330099e-05
0.865292559716133,0.6879623709927847,0.8216818231107526,0.6732851985559567,9.49013787880308e-05
0.8635631096625461,0.688145036076354,0.7958728828154746,0.6967509025270758,9.455032620941841e-05
0.8588854610424562,0.6881222029409079,0.8034976948899913,0.6805054151624549,9.418828150443471e-05
0.8564708905847598,0.6880765366700156,0.7663356156125396,0.7184115523465704,9.381533400219321e-05
0.8454020120464119,0.6938304868024477,0.8116158922656779,0.6949458483754513,9.343157572190959e-05
0.843949674569218,0.6948808110329711,0.780115689611607,0.703971119133574,9.303710135019721e-05
0.8413300045288494,0.6934879897707553,0.7790780299837409,0.7148014440433214,9.263200821770464e-05
0.8410512659090035,0.6959083021280482,0.776089873985263,0.7003610108303249,9.221639627510079e-05
0.8263695868131439,0.698168782537218,0.7680747031304811,0.7021660649819494,9.179036806841354e-05
0.8253250994282951,0.700452096081834,0.7667414036038119,0.723826714801444,9.135402871372811e-05
0.8227751018228199,0.702027582427619,0.77351311613076,0.7220216606498195,9.09074858712512e-05
0.8174702821283952,0.7047903918166043,0.7565054945136666,0.723826714801444,9.04508497187474e-05
0.8197767213442868,0.7009087587907571,0.7804014829091647,0.6985559566787004,8.998423292435457e-05
0.8105986488280269,0.701753584802265,0.7590682605543722,0.723826714801444,8.950775061878454e-05
0.8061836458486077,0.7087405242487899,0.7905018217727166,0.7184115523465704,8.902152036691652e-05
0.8022979131212233,0.7088090236551283,0.7595080068395457,0.7256317689530686,8.85256621387895e-05
0.8048594926021798,0.7080098639145127,0.7575345263154067,0.7129963898916968,8.80202982800016e-05
0.7927543904228465,0.7093798520412823,0.7605512060413292,0.7166064981949458,8.750555348152302e-05
0.7901839060493339,0.712051328888483,0.741015799209099,0.7166064981949458,8.698155474893052e-05
0.7902450204516167,0.7136953146406064,0.7556997817345905,0.7111913357400722,8.644843137107061e-05
0.7887638174341045,0.7122111608366061,0.7531004520099516,0.7310469314079422,8.590631488815948e-05
0.7877806371908251,0.7137638140469449,0.745737495405149,0.7166064981949458,8.53553390593274e-05
0.7820700788451108,0.715065302767376,0.7534427031713272,0.7166064981949458,8.479563982961574e-05
0.7727167201821734,0.7185131062197461,0.7387283898432763,0.7184115523465704,8.422735529643446e-05
0.7748270846793767,0.7186957713033154,0.7325423551380419,0.7111913357400722,8.365062567548869e-05
0.7726671862617477,0.7184446068134076,0.7350590470035153,0.740072202166065,8.306559326618262e-05
0.7675835501495502,0.7203169239199927,0.7385188044193419,0.7274368231046932,8.24724024165092e-05
0.7665160143578996,0.7211617499315006,0.7423899427648055,0.7256317689530686,8.187119948743451e-05
0.761929984016063,0.7198830943465157,0.735032176282862,0.7220216606498195,8.126213281678529e-05
0.7591997239728836,0.7237190611014704,0.7587957958882466,0.7220216606498195,8.064535268264886e-05
0.7551992673810317,0.7232167321216549,0.7417142180329196,0.7256317689530686,8.002101126629424e-05
0.7581734145838481,0.7252488811763631,0.7389771884529169,0.6985559566787004,7.93892626146237e-05
0.7515645714609228,0.7248835510092246,0.7295690249880299,0.723826714801444,7.875026260216396e-05
0.7488916601609047,0.7257968764270709,0.7280155355749578,0.7274368231046932,7.810416889260657e-05
0.7460172621667499,0.7249063841446708,0.7272776769817091,0.7472924187725631,7.745114089990662e-05
0.7459140173245025,0.725363046853594,0.7429723644945165,0.7003610108303249,7.679133974894986e-05
0.742513179980475,0.7286966846287333,0.7227156820710385,0.7220216606498195,7.612492823579748e-05
0.7370330635864818,0.7292218467439949,0.7024261413498476,0.740072202166065,7.54520707875186e-05
0.7361986674242492,0.7294501780984565,0.710202335020265,0.7472924187725631,7.477293342162041e-05
0.7299717046679052,0.732395652571011,0.7267663405690382,0.7382671480144405,7.408768370508579e-05
0.7365387528222906,0.7297698419947027,0.6960062322203433,0.7166064981949458,7.339649071302871e-05
0.729586185304114,0.7289935153895333,0.7039016584196676,0.7418772563176895,7.269952498697738e-05
0.728034928325366,0.7310484975796876,0.7219954569847575,0.7346570397111913,7.199695849279579e-05
0.724233076105663,0.7341994702712576,0.6994992163207127,0.7472924187725631,7.128896457825367e-05
0.71933064698977,0.734108137729473,0.7182394175753266,0.7382671480144405,7.057571793025548e-05
