train_loss,train_acc,val_loss,val_acc,lr
0.5379348133174086,0.7932231253995798,0.568583061548777,0.7779783393501805,3.605044469803859e-05
0.532959562092026,0.7945474472554571,0.5911386503639634,0.7942238267148014,3.454915028125269e-05
0.5293894901195284,0.7971504246963192,0.6081097100185573,0.7851985559566786,3.3063103987735474e-05
0.5247656319422073,0.795392273266965,0.5659807528829747,0.7870036101083032,3.159377236576616e-05
0.5244424444391843,0.7961001004657959,0.5802479556321237,0.7978339350180506,3.0142605468261005e-05
0.523998131408181,0.7960772673303498,0.5879386723687072,0.7851985559566786,2.8711035421746404e-05
0.51816504731528,0.8011462233993972,0.6016472737281331,0.7671480144404332,2.73004750130227e-05
0.5134364440649304,0.8004155630651201,0.5947466716439285,0.7815884476534296,2.5912316294914263e-05
0.5116705321696199,0.8021508813590282,0.5926444564915736,0.7815884476534296,2.4547929212481466e-05
0.5083311398134502,0.8005525618777971,0.6153949318379701,0.7851985559566786,2.320866025105019e-05
0.5100264687420124,0.8032468718604439,0.595031933233626,0.779783393501805,2.1895831107393498e-05
0.5050950523097392,0.8041601972782902,0.5960501966063296,0.7635379061371841,2.061073738537638e-05
0.5032838257559576,0.8048451913416751,0.5891593711901227,0.7725631768953068,1.9354647317351198e-05
0.4990225576414824,0.8044570280390904,0.5842034717759501,0.7870036101083032,1.812880051256554e-05
0.4970430946015846,0.807265503698968,0.5950347331456759,0.7888086642599278,1.693440673381744e-05
0.49208988708898416,0.8067860078545986,0.6087468483818137,0.7707581227436823,1.577264470356559e-05
0.48891595598007076,0.8086354918257375,0.5797248829142712,0.7851985559566786,1.464466094067265e-05
0.4903319457035346,0.8070143392090602,0.5801831621555645,0.7833935018050542,1.3551568628929456e-05
0.48557175338099523,0.8101653119006302,0.5818152672977654,0.7942238267148014,1.249444651847704e-05
0.48567500640806166,0.8115809662982921,0.5774560904244653,0.7851985559566786,1.1474337861210562e-05
